"","male","age","educ6","ownhome","income","micro_service","micro_english","micro_afraid","micro_honest","micro_namecall","micro_harassed","micro_pronounce","micro_stem","micro_creative","discrim_promotion","discrim_fired","discrim_hired","discrim_police","discrim_housing","discrim_neighbor","id_asianam","id_ethnic","id_ethnicam","id_asian","id_american","id2_asianam","id2_ethnic","id2_ethnicam","id2_asian","id2_american","linkedfate_race","linkedfate_ethnic","commrace","commcult","commecon","commpol","inequality","bank_reg","minimum_wage","rich_tax","american_job","free_college","race","democrat","republican","states","forborn","citizen","respid"
"106",0,0.0975609756097561,0.4,0,0.166666666666667,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,"AAPI",1,0,"HI",1,0,600000204
"107",0,0.939024390243902,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,0,0,0.75,0,1,1,0,0.5,"AAPI",0,0,"HI",0,1,800000408
"108",1,0.0609756097560976,0.6,0,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,0,1,1,0.5,1,0.25,0.75,0,0.5,"AAPI",0,0,"CA",1,1,450000296
"109",0,0.646341463414634,0.4,1,0.166666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,1,1,1,1,1,1,0,1,"AAPI",1,0,"HI",0,1,600000197
"110",0,0.0121951219512195,0.4,0,0.166666666666667,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0.75,1,1,1,0,1,"AAPI",0,0,"HI",0,1,600000411
"111",0,0.548780487804878,0.8,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0.25,0.25,0.25,0.25,0.75,0.25,"AAPI",0,0,"HI",0,1,800000644
"112",0,0.707317073170732,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,0.75,0.75,1,0.75,0,1,"AAPI",1,0,"HI",0,1,800000701
"113",1,0.463414634146341,0.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,0,0,0.25,0.25,0.25,0.5,0.5,0.5,"AAPI",0,0,"HI",0,1,800000200
"114",1,0.475609756097561,0.4,1,0.666666666666667,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,0,1,0,0.75,0.75,1,1,0,1,"AAPI",0,0,"HI",0,1,800000691
"115",0,0.219512195121951,0.4,1,0.5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,0,0.75,0.75,0.5,0.75,0,0.5,"AAPI",0,1,"FL",0,1,600000091
"116",1,0.121951219512195,0.8,1,0.5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,0.5,0,1,0.5,0,0.5,"AAPI",0,0,"CA",0,1,850000113
"117",1,0.658536585365854,1,1,0.833333333333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.75,1,1,1,0,0.75,"AAPI",1,0,"CA",0,1,800000214
"118",1,0.268292682926829,0.6,1,0.666666666666667,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75,1,0,1,0,0.75,"AAPI",0,0,"NV",0,1,800000032
"119",1,0.365853658536585,0.4,1,0.833333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"AAPI",0,0,"HI",0,1,600000020
"120",1,0.304878048780488,0.8,0,0.5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,0.25,0.75,"Multiracial",0,0,"CA",0,1,650000177
"121",0,0.182926829268293,0.8,1,0.166666666666667,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,0.75,0.25,0.75,0.25,0.5,"White",0,1,"VA",0,1,100000185
"122",0,0.597560975609756,1,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.25,0.5,0.25,0.25,0.25,0,"White",0,1,"KY",0,1,100000125
"123",0,0.48780487804878,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,1,0,0,0,0,0,1,0,"White",1,0,"TX",1,1,300000380
"124",1,0.682926829268293,1,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,0,0,1,1,1,1,0.25,1,"White",1,0,"ME",0,1,100000088
"125",1,0.560975609756098,0.8,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,0,0.75,0,0.75,1,0.25,0.75,"White",1,0,"AZ",0,1,200000036
"126",0,0.841463414634146,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,1,1,1,1,"White",0,0,"NV",0,1,200000011
"127",1,0.146341463414634,1,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0.5,0.75,"White",0,0,"CA",0,1,100000101
"128",0,0.585365853658537,0.6,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.75,0.5,1,0.75,0.75,1,"White",0,0,"SC",0,1,100000068
"129",1,0.780487804878049,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25,0,"White",0,1,"TN",0,1,200000026
"130",1,0.0365853658536585,0.4,0,0.333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0.25,0,0.75,"White",0,1,"AR",0,1,350000014
"131",1,0.646341463414634,1,1,0.666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75,1,1,1,1,0.75,"White",1,0,"IN",0,1,100000104
"132",0,0.51219512195122,0.8,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.5,"White",0,0,"OH",0,1,100000048
"133",0,0.0609756097560976,0.8,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.75,1,1,0.75,1,"White",1,0,"TX",0,1,150000095
"134",1,0.0853658536585366,0.6,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,0,0,1,0,1,0,0.75,0.75,0,"White",0,1,"UT",0,1,350000132
"135",1,0.475609756097561,0.6,1,0.333333333333333,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.75,0.5,0.5,1,0,0.25,"White",1,0,"CA",0,1,300000105
"136",1,0.719512195121951,0.6,1,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.75,0,0.75,0.25,0.25,"White",0,1,"MT",0,1,150000084
"137",0,0.804878048780488,0.6,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,1,1,1,0.25,"White",1,0,"CA",0,1,300000340
"138",1,0.621951219512195,1,1,0.333333333333333,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,0,0,1,1,1,1,0.25,1,"White",1,0,"MT",0,1,100000180
"139",0,0.109756097560976,1,0,0.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0.75,"White",0,1,"CO",0,1,150000051
"140",0,0.365853658536585,1,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,1,0,1,0.75,0.75,1,0.75,1,"White",0,0,"MA",0,1,100000083
"141",0,0.475609756097561,0.4,1,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,0,0,0,0,0,0,0.25,0.5,"White",0,0,"UT",0,1,300000255
"142",1,0.682926829268293,0.2,1,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.25,0.75,0.25,1,0,0.25,"White",0,0,"WA",0,1,100000081
"143",1,0.390243902439024,0.6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,1,"White",0,0,"FL",0,1,350000035
"144",0,0.597560975609756,1,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,"White",1,0,"NV",0,1,200000017
"145",1,0.378048780487805,1,1,0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.25,0.75,0.25,0,"White",0,0,"AZ",0,1,100000038
"146",0,0.731707317073171,0.8,1,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,0,0,0,0.75,0.25,1,1,0.25,"White",0,0,"HI",1,0,100000168
"147",0,0.524390243902439,0.8,1,0.666666666666667,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,"White",0,1,"CT",0,1,100000091
"148",1,0.524390243902439,0.8,1,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.75,0.5,1,1,0.75,1,"White",1,0,"FL",0,1,150000089
"149",1,0.585365853658537,0.8,1,0.833333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.75,1,0.75,0.75,0,0.75,"White",0,0,"CT",0,1,100000035
"150",1,0.573170731707317,0.2,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.75,0.25,0.25,0,1,"White",0,1,"FL",1,1,300000400
"151",1,0.451219512195122,0.6,1,0.5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,1,0,"White",0,0,"AL",0,1,100000057
"152",1,0.292682926829268,0.8,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5,1,0.75,1,0.25,1,"White",1,0,"MT",0,1,150000091
"153",0,0.548780487804878,0.4,1,0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1,0.75,1,0,0.5,"White",1,0,"MO",0,1,100000002
"154",0,0.0731707317073171,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,1,1,1,0.5,0.5,1,0.5,0.75,"White",0,0,"HI",0,1,200000115
"155",0,0.695121951219512,0.8,1,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,"White",1,0,"CT",0,1,100000108
"156",0,0.426829268292683,0.6,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.75,1,0.75,1,0,1,"White",0,1,"UT",0,1,100000017
"157",0,0.780487804878049,0.8,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.75,0.25,1,1,0,1,"White",0,0,"CA",0,1,100000016
"158",0,0.353658536585366,0.8,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.25,0.5,1,0.75,0,1,"White",0,1,"MI",0,1,150000017
"159",1,0.439024390243902,0.8,1,0.5,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0.75,0.25,0,"White",0,0,"MS",0,1,100000115
"160",0,0.390243902439024,0.6,1,0.166666666666667,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.75,0.75,0.75,1,0.25,0.25,"White",0,1,"VA",0,1,100000131
"161",1,0.231707317073171,0.8,0,0.333333333333333,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0.25,0.75,0,"White",0,0,"SD",0,1,150000023
"162",0,0.353658536585366,0.6,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.75,0.5,0.5,0.75,"White",0,0,"TX",0,1,300000064
"163",0,0.658536585365854,0.8,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,"White",1,0,"PA",0,1,150000027
"164",0,0.780487804878049,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,1,0,0.75,"White",1,0,"NJ",0,1,300000348
"165",1,0.182926829268293,0.8,0,0.166666666666667,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,0,0,0,1,1,1,1,0.75,1,"White",0,0,"NE",0,1,250000085
"166",0,0.560975609756098,0.4,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,0,0,1,1,1,1,0,1,"White",1,0,"KY",0,1,150000055
"167",1,0.280487804878049,0.2,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,"White",0,0,"AZ",0,1,350000199
"168",1,0.621951219512195,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.25,1,"White",0,0,"NJ",0,1,100000144
"169",0,0.939024390243902,1,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,1,1,0.25,1,"White",1,0,"NY",0,1,100000026
"170",1,0.524390243902439,0.8,1,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0.25,0.25,0.5,0.25,"White",0,1,"SC",0,1,100000135
"171",0,0.609756097560976,0.8,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.75,0,0,0,"White",0,1,"FL",1,1,300000382
"172",1,0.219512195121951,0.4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.25,1,0,0,"White",0,1,"IL",0,1,150000026
"173",0,0.682926829268293,1,1,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,1,0.5,0.75,"White",0,0,"NY",0,1,100000102
"174",1,0.231707317073171,0.8,0,0.333333333333333,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,1,0.75,1,0,0.25,"White",0,0,"CA",0,1,350000004
"175",0,0.695121951219512,1,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.25,0.75,0,0.25,0.75,"White",0,0,"GA",1,1,200000078
"176",1,0.621951219512195,0.8,0,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,"White",0,0,"NM",0,1,100000162
"177",0,0.195121951219512,0.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.75,1,0.25,0.5,0.5,0.5,"White",0,0,"CA",0,1,150000077
"178",0,0.74390243902439,0.6,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.25,1,"White",0,0,"AZ",0,1,100000022
"179",0,0,0.4,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.75,1,1,0.25,1,"White",1,0,"MT",0,1,100000032
"180",0,0.24390243902439,0.8,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.25,0.75,1,0,1,"White",0,0,"SC",0,1,250000113
"181",0,0.609756097560976,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,"White",1,0,"PA",0,1,300000330
"182",1,0.621951219512195,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.25,0.75,0,0.25,"White",0,0,"SC",0,1,250000024
"183",0,0.682926829268293,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0.25,0,0,0,1,"White",1,0,"MI",0,1,300000359
"184",0,0.573170731707317,0.4,1,0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.75,0,0.25,0,0,"White",0,1,"OH",0,1,100000121
"185",0,0.451219512195122,0.8,1,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,0,0,0.75,1,0.25,1,0.75,1,"White",1,0,"NJ",0,1,200000081
"186",0,0.621951219512195,0.6,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,"White",1,0,"MA",1,0,200000084
"187",0,0.670731707317073,0.6,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,"White",1,0,"CA",0,1,250000067
"188",0,0.0975609756097561,0.8,0,0.333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.75,0,1,"White",0,0,"WA",1,1,250000051
"189",0,0.573170731707317,0.6,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.75,0.25,"White",1,0,"FL",0,1,150000002
"190",1,0.670731707317073,0.6,1,0.166666666666667,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.75,0.75,0.75,1,1,"White",0,1,"WY",0,1,100000050
"191",1,0.329268292682927,0.8,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.25,0.25,0.25,0.25,"White",0,1,"CA",0,1,250000078
"192",1,0.609756097560976,0.8,1,0.333333333333333,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,0,0,0,1,1,1,1,0.25,1,"White",0,0,"PA",0,1,100000096
"193",0,0.621951219512195,0.8,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.75,1,"White",1,0,"NY",0,1,300000166
"194",1,0.75609756097561,0.6,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,"White",0,1,"MN",0,1,100000147
"195",1,0.134146341463415,0.8,0,0.166666666666667,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,1,1,1,0.75,0.75,"White",1,0,"ID",0,1,150000068
"196",0,0.597560975609756,0.6,1,0.666666666666667,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,1,0.25,0.5,"White",1,0,"MT",0,1,100000159
"197",0,0.560975609756098,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.75,0.25,0.75,0.75,1,0.75,"White",1,0,"LA",1,0,150000033
"198",0,0.560975609756098,0.6,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.75,1,0,0.75,"White",0,0,"MN",0,1,100000097
"199",0,0.658536585365854,0.6,1,0.166666666666667,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,1,0,0.75,0.75,1,0.75,0,0.75,"White",0,0,"MA",0,1,100000152
"200",0,0.024390243902439,0.2,0,0.166666666666667,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.75,"White",0,0,"AZ",1,0,350000163
"201",0,0.182926829268293,0.8,1,0.666666666666667,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,0,0,1,1,1,1,0,0.75,"White",1,0,"IL",0,1,250000020
"202",0,0.74390243902439,0.6,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,1,0.75,0.75,1,0,1,"White",1,0,"MI",0,1,150000074
"203",0,0.414634146341463,0.8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.75,0.75,1,0.25,0,"White",0,0,"CA",0,1,350000094
"204",1,0.378048780487805,0.6,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,1,0.75,0,"White",0,1,"IA",0,1,100000099
"205",1,0.475609756097561,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0.75,0,0,"White",0,1,"KS",0,1,100000142
"206",0,0.74390243902439,0.8,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.5,0.5,0.5,1,1,1,"White",0,0,"CA",1,0,300000256
"207",0,0.609756097560976,0.8,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0.75,"White",1,0,"TN",0,1,100000132
"208",1,0.439024390243902,0.2,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.5,1,1,0,1,"White",0,0,"IN",0,1,100000065
"209",1,0.74390243902439,0.4,1,0.166666666666667,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,0,0,0.25,0.25,0.5,0.25,0.75,0.25,"White",0,0,"IA",0,1,100000024
"210",0,0.390243902439024,0.8,1,0.833333333333333,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,1,1,1,0,1,"White",1,0,"CA",0,1,350000134
"211",0,0.621951219512195,0.4,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.75,0,1,0,0,"White",0,1,"AR",0,1,100000103
"212",0,0.5,0.8,1,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,0,0.75,1,1,1,0.5,0.75,"White",1,0,"WI",0,1,100000061
"213",0,0.731707317073171,0.6,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.25,1,0.25,0,1,"White",1,0,"CA",0,1,100000079
"214",0,0.353658536585366,0.4,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,0.25,1,1,0.25,0.75,"White",1,0,"NM",0,1,300000418
